datafield_id,dataset_id,data_category,data_type
fnd6_invwip,fundamental6,,MATRIX
fnd6_ivaco,fundamental6,,MATRIX
fnd6_ivacoy,fundamental6,,MATRIX
fnd6_ivaeq,fundamental6,,MATRIX
fnd6_ivaeqq,fundamental6,,MATRIX
fnd6_ivao,fundamental6,,MATRIX
fnd6_ivaoq,fundamental6,,MATRIX
fnd6_ivch,fundamental6,,MATRIX
fnd6_ivchy,fundamental6,,MATRIX
fnd6_ivncfy,fundamental6,,MATRIX
fnd6_ivst,fundamental6,,MATRIX
fnd6_ivstch,fundamental6,,MATRIX
fnd6_lco,fundamental6,,MATRIX
fnd6_lcox,fundamental6,,MATRIX
fnd6_lcoxq,fundamental6,,MATRIX
fnd6_lct,fundamental6,,MATRIX
fnd6_lo,fundamental6,,MATRIX
fnd6_lse,fundamental6,,MATRIX
fnd6_lseq,fundamental6,,MATRIX
fnd6_lt,fundamental6,,MATRIX
fnd6_ltdch,fundamental6,,MATRIX
fnd6_ltdchy,fundamental6,,MATRIX
fnd6_ltmibq,fundamental6,,MATRIX
fnd6_mibn,fundamental6,,MATRIX
fnd6_mibnq,fundamental6,,MATRIX
fnd6_mibt,fundamental6,,MATRIX
fnd6_mibtq,fundamental6,,MATRIX
fnd6_mii,fundamental6,,MATRIX
fnd6_miiq,fundamental6,,MATRIX
fnd6_miisa,fundamental6,,MATRIX
fnd6_miiy,fundamental6,,MATRIX
fnd6_miseq,fundamental6,,MATRIX
fnd6_newa1_cflaoth,fundamental6,,MATRIX
fnd6_newa1_cheb,fundamental6,,MATRIX
fnd6_newa1_chech,fundamental6,,MATRIX
fnd6_newa1_chee,fundamental6,,MATRIX
fnd6_newa1_emp,fundamental6,,MATRIX
fnd6_newa1_invch,fundamental6,,MATRIX
fnd6_newq_lltq,fundamental6,,MATRIX
fnd6_nio,fundamental6,,MATRIX
fnd6_nit,fundamental6,,MATRIX
fnd6_nitq,fundamental6,,MATRIX
fnd6_nitsa,fundamental6,,MATRIX
fnd6_nity,fundamental6,,MATRIX
fnd6_nopi,fundamental6,,MATRIX
fnd6_nopioq,fundamental6,,MATRIX
fnd6_nopiosa,fundamental6,,MATRIX
fnd6_nopioy,fundamental6,,MATRIX
fnd6_nopiq,fundamental6,,MATRIX
fnd6_nopisa,fundamental6,,MATRIX
fnd6_nopiy,fundamental6,,MATRIX
fnd6_np,fundamental6,,MATRIX
fnd6_oancf,fundamental6,,MATRIX
fnd6_oancfy,fundamental6,,MATRIX
fnd6_oiadp,fundamental6,,MATRIX
fnd6_oiadpsa,fundamental6,,MATRIX
fnd6_oibdp,fundamental6,,MATRIX
fnd6_oibdpq,fundamental6,,MATRIX
fnd6_oibdpsa,fundamental6,,MATRIX
fnd6_oibdpy,fundamental6,,MATRIX
fnd6_onbalb,fundamental6,,MATRIX
fnd6_onbale,fundamental6,,MATRIX
fnd6_oproq,fundamental6,,MATRIX
fnd6_oprosa,fundamental6,,MATRIX
fnd6_oproy,fundamental6,,MATRIX
fnd6_pi,fundamental6,,MATRIX
fnd6_pisa,fundamental6,,MATRIX
fnd6_piy,fundamental6,,MATRIX
fnd6_pliach,fundamental6,,MATRIX
fnd6_ppegt,fundamental6,,MATRIX
fnd6_ppent,fundamental6,,MATRIX
fnd6_prodv,fundamental6,,MATRIX
fnd6_prstkc,fundamental6,,MATRIX
fnd6_prstkcy,fundamental6,,MATRIX
fnd6_prv,fundamental6,,MATRIX
fnd6_prvy,fundamental6,,MATRIX
fnd6_psfix,fundamental6,,MATRIX
fnd6_psfixy,fundamental6,,MATRIX
fnd6_purtshr,fundamental6,,MATRIX
fnd6_re,fundamental6,,MATRIX
fnd6_recch,fundamental6,,MATRIX
fnd6_recchy,fundamental6,,MATRIX
fnd6_recco,fundamental6,,MATRIX
fnd6_reccoq,fundamental6,,MATRIX
fnd6_rect,fundamental6,,MATRIX
fnd6_rectoq,fundamental6,,MATRIX
fnd6_rectr,fundamental6,,MATRIX
fnd6_rectrq,fundamental6,,MATRIX
fnd6_revt,fundamental6,,MATRIX
fnd6_revtsa,fundamental6,,MATRIX
fnd6_revty,fundamental6,,MATRIX
fnd6_rv,fundamental6,,MATRIX
fnd6_sale,fundamental6,,MATRIX
fnd6_salesa,fundamental6,,MATRIX
fnd6_saley,fundamental6,,MATRIX
fnd6_sctq,fundamental6,,MATRIX
fnd6_seq,fundamental6,,MATRIX
fnd6_seqq,fundamental6,,MATRIX
fnd6_siv,fundamental6,,MATRIX
fnd6_sivy,fundamental6,,MATRIX
fnd6_spi,fundamental6,,MATRIX
fnd6_spiq,fundamental6,,MATRIX
fnd6_spisa,fundamental6,,MATRIX
fnd6_spiy,fundamental6,,MATRIX
fnd6_sppiv,fundamental6,,MATRIX
fnd6_sppivy,fundamental6,,MATRIX
fnd6_sstk,fundamental6,,MATRIX
fnd6_teq,fundamental6,,MATRIX
fnd6_teqq,fundamental6,,MATRIX
fnd6_transaq,fundamental6,,MATRIX
fnd6_tx,fundamental6,,MATRIX
fnd6_txc,fundamental6,,MATRIX
fnd6_txdb,fundamental6,,MATRIX
fnd6_txdbq,fundamental6,,MATRIX
fnd6_txdc,fundamental6,,MATRIX
fnd6_txdcy,fundamental6,,MATRIX
fnd6_txdi,fundamental6,,MATRIX
fnd6_txditc,fundamental6,,MATRIX
fnd6_txop,fundamental6,,MATRIX
fnd6_txp,fundamental6,,MATRIX
fnd6_txpd,fundamental6,,MATRIX
fnd6_txt,fundamental6,,MATRIX
fnd6_txtsa,fundamental6,,MATRIX
fnd6_txty,fundamental6,,MATRIX
fnd6_wcap,fundamental6,,MATRIX
fnd6_wcapopc,fundamental6,,MATRIX
fnd6_wcapopcy,fundamental6,,MATRIX
fnd6_xacc,fundamental6,,MATRIX
fnd6_xidoc,fundamental6,,MATRIX
fnd6_xint,fundamental6,,MATRIX
fnd6_xintsa,fundamental6,,MATRIX
fnd6_xinty,fundamental6,,MATRIX
fnd6_xopr,fundamental6,,MATRIX
fnd6_xopro,fundamental6,,MATRIX
fnd6_xoproq,fundamental6,,MATRIX
fnd6_xoprosa,fundamental6,,MATRIX
fnd6_xoproy,fundamental6,,MATRIX
fnd6_xoprsa,fundamental6,,MATRIX
fnd6_xopry,fundamental6,,MATRIX
fnd6_xpp,fundamental6,,MATRIX
fnd6_xppq,fundamental6,,MATRIX
fnd6_xrd,fundamental6,,MATRIX
fnd6_xrent,fundamental6,,MATRIX
fnd6_xsga,fundamental6,,MATRIX
fnd6_xsgasa,fundamental6,,MATRIX
fnd6_xsgay,fundamental6,,MATRIX
fnd6_xstq,fundamental6,,MATRIX
fnd6_xstsa,fundamental6,,MATRIX
fnd6_xsty,fundamental6,,MATRIX
fnd72_a_bs_gross_fix_asset,fundamental72,,MATRIX
fnd72_a_bs_net_fix_asset,fundamental72,,MATRIX
fnd72_a_cf_disp_fix_asset,fundamental72,,MATRIX
fnd72_q_bs_gross_fix_asset,fundamental72,,MATRIX
fnd72_q_bs_net_fix_asset,fundamental72,,MATRIX
fnd72_q_cf_disp_fix_asset,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_accrual,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_accrued_income_taxes,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_accts_rec_excl_notes_rec,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_allow_doubtful_acc_rec,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_capital_reserve,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_curr_rental_expense,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_delinquent_accts_receivable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_disclosed_intangibles,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_goodwill,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_num_of_shareholders,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_other_cur_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_other_inv,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_bs_pure_retained_earnings,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_invtry_finished_goods,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_invtry_in_progress,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_invtry_raw_materials,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a2_statutory_capital,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_acct_note_rcv,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_acct_payable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_accum_depr,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_add_paid_in_cap,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_cash_near_cash_item,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_common_stock,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_cur_asset_report,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_cur_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_def_tax_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_inventories,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_invest_in_assoc_co,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_lt_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_mkt_sec_other_st_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_non_depr_decomm_fund,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_other_asset_def_chng_other,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_other_cur_asset,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_other_cur_asset_less_prepay,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_other_lt_liabilities,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_other_st_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_par_val,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_plant_const_in_prog,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_prepay,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_re_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_retain_earn,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_sh_cap_and_apic,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_sh_out,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_st_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_st_debt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_st_portion_of_lt_debt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_tot_asset,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_tot_eqy,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_bs_tot_liab_eqy,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_minority_noncontrolling_interest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_a_notes_receivable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_accrual,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_accrued_income_taxes,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_acct_note_rcv,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_acct_payable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_accts_rec_excl_notes_rec,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_accum_depr,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_add_paid_in_cap,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_allow_doubtful_acc_rec,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_capital_reserve,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_cash_near_cash_item,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_common_stock,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_cur_asset_report,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_cur_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_def_tax_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_delinquent_accts_receivable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_disclosed_intangibles,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_goodwill,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_inventories,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_invest_in_assoc_co,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_lt_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_mkt_sec_other_st_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_non_depr_decomm_fund,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_num_of_shareholders,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_asset_def_chng_other,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_cur_asset,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_cur_asset_less_prepay,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_cur_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_inv,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_lt_liabilities,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_other_st_liab,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_par_val,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_plant_const_in_prog,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_prepay,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_pure_retained_earnings,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_re_invest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_retain_earn,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_sh_cap_and_apic,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_sh_out,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_st_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_st_debt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_st_portion_of_lt_debt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_tot_asset,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_tot_eqy,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_bs_tot_liab_eqy,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_invtry_finished_goods,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_invtry_in_progress,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_invtry_raw_materials,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_minority_noncontrolling_interest,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_notes_receivable,fundamental72,,MATRIX
fnd72_s_pit_or_bs_q_statutory_capital,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cap_expend_prpty_add,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_from_fnc_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_from_inv_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_from_oper,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_from_sales_serv,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_paid_for_tax,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_pay_for_oper_exp,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_cash_purch,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_change_in_inventories,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_chng_non_cash_work_cap,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_decr_invest,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_def_inc_tax,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_def_of_fund,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_depr_amort,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_form_of_statement,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_incr_invest,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_incr_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_incr_st_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_issue_com_stock,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_net_cash_paid_for_aquis,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_net_chng_cash,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_net_inc,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_other_fnc_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_other_inv_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_other_non_cash_adj_less,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_other_non_cash_adjust,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_cf_reimb_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_cf_a_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cap_expend_prpty_add,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_from_fnc_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_from_inv_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_from_oper,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_from_sales_serv,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_paid_for_tax,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_pay_for_oper_exp,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_cash_purch,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_def_of_fund,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_form_of_statement,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_incr_invest,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_incr_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_incr_st_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_net_chng_cash,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_net_inc,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_other_fnc_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_other_inv_act,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_other_non_cash_adjust,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_cf_reimb_lt_borrow,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_cf_q_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_inc_bef_xo_less_min_int_pref_dvd,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_is_abnormal_item_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_is_adjusted_net_inc_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_is_comprehensive_income_per_shr,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_is_net_interest_expense,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_is_provision_doubtful_accounts,fundamental72,,MATRIX
fnd72_s_pit_or_is_a2_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_is_interest_inc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_net_income_bef_mi,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_net_non_oper_loss,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_pretax_inc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a3_tot_int_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_cni_tni_si,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_earn_for_common,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_ebit,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_ebitda,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_ebitdar,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_eff_int_rate,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_abnormal_item,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_adjusted_eps_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_avg_num_sh_for_eps,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_basic_eps_cont_ops,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_cap_int_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_cogs_to_fe_and_pp_and_g,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_comprehensive_income,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_dil_eps_cont_ops,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_diluted_eps,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_div_per_shr,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_earn_bef_xo_items_per_sh,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_eqy_earn_from_invest_assoc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_export_sales,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_foreign_crncy_trans_adj,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_foreign_exch_loss,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_gnrl_and_admin_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_inc_bef_xo_item,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_inc_tax_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_int_expense,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_invest_income,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_net_inc_avail_com_shrhldrs,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_net_non_oper_loss,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_oper_inc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_other_adj_comp_inc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_other_oper_inc,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_other_rev,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_personnel_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_rd_expend,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_sga_other_op_depr_op_maint,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_sh_for_diluted_eps,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_tax_eff_on_abnormal_item,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_tot_cash_com_dvd,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_is_tot_oper_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_latest_period_end_dt_full_record,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_min_noncontrol_interest_credits,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_net_income,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_ox_feb_spe_lid_si,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_pxe_rped_si,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_sales_rev_turn,fundamental72,,MATRIX
fnd72_s_pit_or_is_a_spe_si,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_announcement_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_cni_tni_si,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_earn_for_common,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_ebit,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_eff_int_rate,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_fundamental_entry_dt,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_inc_bef_xo_less_min_int_pref_dvd,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_abnormal_item,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_abnormal_item_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_adjusted_eps_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_adjusted_net_inc_as_reported,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_avg_num_sh_for_eps,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_basic_eps_cont_ops,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_cogs_to_fe_and_pp_and_g,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_comprehensive_income,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_comprehensive_income_per_shr,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_dil_eps_cont_ops,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_diluted_eps,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_earn_bef_xo_items_per_sh,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_eqy_earn_from_invest_assoc,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_foreign_crncy_trans_adj,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_gnrl_and_admin_exp,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_inc_bef_xo_item,fundamental72,,MATRIX
fnd72_s_pit_or_is_q_is_inc_tax_exp,fundamental72,,MATRIX
